ds,trend,weekly,yearly,category
2025-04-30,36.23728423586605,1.603486727880514,-5.297660591681978,디지털/가전
2025-05-01,36.209332274742444,0.3813709999993749,-5.449665891306499,디지털/가전
2025-05-02,36.18138031361883,-1.3909387487372658,-5.5816609719463255,디지털/가전
2025-05-03,36.15342835249522,-3.9858634523448946,-5.690653710580901,디지털/가전
2025-05-04,36.12547639137161,-1.1924000754095962,-5.774149879479661,디지털/가전
2025-05-05,36.09752443024801,2.7973300174818787,-5.830230044189723,디지털/가전
2025-05-06,36.0695724691244,1.7870145311238084,-5.85761342192687,디지털/가전
2025-05-07,36.04162050800079,1.6034867278802059,-5.855706708933826,디지털/가전
2025-05-08,36.013668546877184,0.38137100000334484,-5.8246362419475375,디지털/가전
2025-05-09,35.98571658575357,-1.3909387487377405,-5.765262264790458,디지털/가전
2025-05-10,35.95776462462996,-3.985863452347391,-5.679174516711176,디지털/가전
2025-05-11,35.92981266350635,-1.1924000754105062,-5.568668832793348,디지털/가전
2025-05-12,35.90186070238274,2.7973300174837887,-5.436704936560263,디지털/가전
2025-05-13,35.87390874125913,1.7870145311239265,-5.286846097987227,디지털/가전
2025-05-14,35.84595678013552,1.60348672788002,-5.123181813618618,디지털/가전
2025-05-15,35.81800481901192,0.3813710000014504,-4.950235126513161,디지털/가전
2025-05-16,35.790052857888305,-1.390938748740868,-4.772856629898736,디지털/가전
2025-05-17,35.7621008967647,-3.9858634523465093,-4.59610757814684,디지털/가전
2025-05-18,35.73414893564109,-1.1924000754045558,-4.425134851549634,디지털/가전
2025-05-19,35.70619697451748,2.797330017478697,-4.265040778123841,디지털/가전
2025-05-20,35.67824501339387,1.7870145311270569,-4.120750999109883,디지털/가전
2025-05-21,35.65029305227026,1.6034867278797118,-3.9968836689714493,디지털/가전
2025-05-22,35.62234109114665,0.3813710000023645,-3.8976233024158273,디지털/가전
2025-05-23,35.59438913002304,-1.3909387487439953,-3.826602518198357,디지털/가전
2025-05-24,35.566437168899434,-3.985863452346246,-3.786794783477586,디지털/가전
2024-05-24,58.6318,-1.8347933735176598,-2.0083158199401763,생활/건강
2024-05-25,58.58799616438356,-7.015013178180141,-2.2420724083578625,생활/건강
2024-05-26,58.54419232876712,-2.5736723300778204,-2.5255840566306773,생활/건강
2024-05-27,58.50038849315069,4.295803977484905,-2.859529800940275,생활/건강
2024-05-28,58.45658465753425,3.3968462432565967,-3.2433998120716816,생활/건강
2024-05-29,58.412780821917806,2.574639661009398,-3.67544624598292,생활/건강
2024-05-30,58.36897698630137,1.1561890000031458,-4.152662513793264,생활/건강
2024-05-31,58.325173150684925,-1.8347933735199897,-4.67079251523933,생활/건강
2024-06-01,58.281369315068495,-7.0150131781838025,-5.224370653314421,생활/건강
2024-06-02,58.23756547945206,-2.5736723300732267,-5.806792679835432,생활/건강
2024-06-03,58.193761643835614,4.295803977484343,-6.410416631605644,생활/건강
2024-06-04,58.14995780821918,3.39684624325114,-7.026692325513459,생활/건강
2024-06-05,58.10615397260273,2.5746396610103655,-7.646317109439221,생활/건강
2024-06-06,58.06235013687503,1.156189000002349,-8.259414835249913,생활/건강
2024-06-07,58.018546301147325,-1.8347933735003104,-8.855734350891836,생활/건강
2024-06-08,57.97474246541962,-7.015013178187464,-9.424863219568255,생활/건강
2024-06-09,57.93093862969191,-2.57367233006406,-9.956451882691528,생활/건강
2024-06-10,57.8871347939642,4.295803977487919,-10.440443104391296,생활/건강
2024-06-11,57.84333095823649,3.3968462432514515,-10.867301281251926,생활/건강
2024-06-12,57.799527122508785,2.5746396610121036,-11.228236080544232,생활/건강
2024-06-13,57.75572328678108,1.1561890000015522,-11.515414889177213,생활/건강
2024-06-14,57.711919451053376,-1.8347933735026423,-11.722158715798162,생활/건강
2024-06-15,57.66811561532567,-7.015013178182921,-11.843116488367745,생활/건강
2024-06-16,57.62431177959797,-2.5736723300640394,-11.874413123308942,생활/건강
2024-06-17,57.58050794605073,4.295803977491495,-11.813767301196334,생활/건강
2024-06-18,57.536704112503486,3.3968462432594335,-11.66057555504493,생활/건강
2024-06-19,57.49290027895625,2.574639661012012,-11.415960045063798,생활/건강
2024-06-20,57.44909644540901,1.1561889999997783,-11.082778239669503,생활/건강
2024-06-21,57.40529261186178,-1.8347933735077921,-10.665593625969674,생활/건강
2024-06-22,57.36148877831454,-7.015013178186582,-10.170607511145297,생활/건강
2024-06-23,57.3176849447673,-2.5736723300859055,-9.605552925724856,생활/건강
2024-06-24,57.27388111122006,4.295803977495073,-8.979552576155031,생활/건강
2024-06-25,57.23007727767282,3.3968462432597444,-8.302943693400598,생활/건강
2024-06-26,57.18627344412558,2.5746396610108624,-7.587073462957738,생활/건강
2024-06-27,57.14246961057835,1.156188999999959,-6.844069477658119,생활/건강
2024-06-28,57.0986657770311,-1.8347933735129422,-6.086590307896177,생활/건강
2024-06-29,57.05486194634921,-7.015013178179324,-5.327561816652909,생활/건강
2024-06-30,57.01105811566731,-2.573672330081312,-4.579905244588396,생활/건강
2024-07-01,56.967254284985415,4.29580397749451,-3.8562633420054158,생활/건강
2024-07-02,56.92345045430351,3.3968462432571713,-3.168730922380189,생활/건강
2024-07-03,56.879646623621625,2.574639661009712,-2.5285961527386593,생활/건강
2024-07-04,56.83584279293973,1.1561890000037978,-1.946098679940602,생활/건강
2024-07-05,56.79203896225783,-1.8347933735180928,-1.4302103234844674,생활/건강
2024-07-06,56.74823513157593,-7.015013178182985,-0.9884435532329677,생활/건강
2024-07-07,56.70443130089404,-2.573672330072145,-0.6266923268014322,생활/건강
2024-07-08,56.66062747021214,4.295803977502224,-0.349109101944254,생활/건강
2024-07-09,56.616823639530246,3.3968462432622686,-0.15802098279114046,생활/건강
2024-07-10,56.57301980884836,2.57463966101068,-0.05388702668032534,생활/건강
2024-07-11,56.52921598122306,1.156189000003001,-0.03529775379606279,생활/건강
2024-07-12,56.48541215359777,-1.8347933735204243,-0.09901688966468111,생활/건강
2024-07-13,56.44160832597247,-7.015013178182544,-0.24006435617160055,생활/건강
2024-07-14,56.397804498347185,-2.5736723300629762,-0.4518385358248283,생활/건강
2024-07-15,56.35400067072188,4.295803977487154,-0.7262748913227538,생활/건강
2024-07-16,56.31019684309659,3.3968462432596955,-1.0540371519938114,생활/건강
2024-07-17,56.26639301547131,2.57463966100953,-1.4247365021345706,생활/건강
2024-07-18,56.222589187846005,1.1561890000012272,-1.8271735431517067,생활/건강
2024-07-19,56.178785360220715,-1.834793373528394,-2.2495972683143717,생활/건강
2024-07-20,56.13498153259542,-7.01501317817939,-2.6799748988616923,생활/건강
2024-07-21,56.09117770497013,-2.573672330062957,-3.1062661927892274,생활/건강
2024-07-22,56.047373877203846,4.295803977490731,-3.516695758199225,생활/건강
2024-07-23,56.00357004943757,3.3968462432600073,-3.9000169832682117,생활/건강
2024-07-24,55.95976622167128,2.574639661009439,-4.245761431853153,생활/건강
2024-07-25,55.91596239390499,1.1561889999994532,-4.544467940832388,생활/건강
2024-07-26,55.87215856613872,-1.8347933735058946,-4.787886182174144,생활/건강
2024-07-27,55.82835473837243,-7.015013178178949,-4.969150105070457,생활/건강
2024-07-28,55.78455091060614,-2.5736723300537894,-5.082917434387362,생활/건강
2024-07-29,55.74074708283987,4.295803977490168,-5.125472251144424,생활/건강
2024-07-30,55.696943255073585,3.3968462432574342,-5.094788596742939,생활/건강
2024-07-31,55.653139427307295,2.574639661011177,-4.990554001707164,생활/건강
2024-08-01,55.60933559954102,1.1561889999996335,-4.814152817238745,생활/건강
2024-08-02,55.56553177177474,-1.8347933735138637,-4.568610199156688,생활/건강
2024-08-03,55.52172794134555,-7.015013178182611,-4.258498534372342,생활/건강
2024-08-04,55.47792411091636,-2.5736723300491957,-3.8898089865961523,생활/건강
2024-08-05,55.434120280487186,4.295803977489606,-3.4697916485879663,생활/건강
2024-08-06,55.39031645005801,3.396846243257745,-3.006768503468783,생활/건강
2024-08-07,55.34651261962883,2.574639661011085,-2.509924000309817,생활/건강
2024-08-08,55.30270878919965,1.15618899999786,-1.9890785257198478,생활/건강
2024-08-09,55.25890495877046,-1.8347933735161943,-1.4544503927059012,생활/건강
2024-08-10,55.21510112834128,-7.015013178182168,-0.916412164329651,생활/건강
2024-08-11,55.171297297912105,-2.573672330075635,-0.3852471791441509,생활/건강
2024-08-12,55.127493467482914,4.295803977486953,0.12908795079160126,생활/건강
2024-08-13,55.08368963705374,3.3968462432522886,0.6171893358830186,생활/건강
2024-08-14,55.03988580637661,2.574639661009936,1.070415135888338,생활/건강
2024-08-15,54.99608197569948,1.1561889999970631,1.4810735465894085,생활/건강
2024-08-16,54.95227814502236,-1.8347933734965145,1.8425853740325886,생활/건강
2024-08-17,54.90847431434525,-7.01501317818583,2.149617813068181,생활/건강
2024-08-18,54.86467048366812,-2.573672330071042,2.3981868068624843,생활/건강
2024-08-19,54.82086665299099,4.295803977490529,2.585726174296636,생활/건강
2024-08-20,54.77706282231387,3.3968462432525985,2.7111225311802007,생활/건강
2024-08-21,54.733258991636745,2.574639661009845,2.7747158770864293,생활/건강
2024-08-22,54.689455160959625,1.1561890000018793,2.7782665507066486,생활/건강
2024-08-23,54.645651330282504,-1.8347933735016648,2.72489005190117,생활/건강
2024-08-24,54.601847499605384,-7.0150131781812854,2.6189619687293852,생활/건강
2024-08-25,54.558043668928256,-2.573672330061874,2.4659959148512876,생활/건강
2024-08-26,54.51423983817008,4.295803977489967,2.2724979614744725,생활/건강
2024-08-27,54.470436007411905,3.39684624326058,2.0458015256910387,생활/건강
2024-08-28,54.42663217665372,2.5746396610086952,1.7938870438813697,생활/건강
2024-08-29,54.38282834589554,1.1561890000010824,1.5251910081358728,생활/건강
2024-08-30,54.33902451513736,-1.8347933735068156,1.248409072101427,생활/건강
2024-08-31,54.29522068437919,-7.015013178184947,0.9722979401393754,생활/건강
2024-09-01,54.251416853621,-2.5736723300572817,0.70548064337987,생활/건강
2024-09-02,54.20761302286282,4.295803977489404,0.45625958440342235,생활/건강
2024-09-03,54.16380919210464,3.396846243258008,0.23244140787032386,생활/건강
2024-09-04,54.12000536134647,2.574639661009662,0.041177339021329834,생활/건강
2024-09-05,54.076201530588285,1.156189000000286,-0.11117786072983304,생활/건강
2024-09-06,54.03239769983011,-1.8347933735091466,-0.21918572655026972,생활/건강
2024-09-07,53.98859387107304,-7.0150131781817935,-0.27842071670933277,생활/건강
2024-09-08,53.94479004231596,-2.5736723300837205,-0.2855422663113278,생활/건강
2024-09-09,53.90098621355888,4.29580397749298,-0.2383415401194585,생활/건강
2024-09-10,53.8571823848018,3.3968462432554345,-0.13576278792555424,생활/건강
2024-09-11,53.813378556044725,2.5746396610085127,0.02210018582100611,생활/건강
2024-09-12,53.76957472728765,1.1561890000051023,0.23403135704812553,생활/건강
2024-09-13,53.72577089853057,-1.8347933735114772,0.4977420236573709,생활/건강
2024-09-14,53.68196706977349,-7.015013178181352,0.809940502912797,생활/건강
2024-09-15,53.638163241016414,-2.5736723300837006,1.166419555060917,생활/건강
2024-09-16,53.59435941225934,4.295803977496557,1.5621588057729707,생활/건강
2024-09-17,53.55055558350226,3.3968462432557467,1.9914392276819788,생활/건강
2024-09-18,53.506751755977234,2.5746396610102513,2.4479666164540204,생활/건강
2024-09-19,53.46294792845222,1.1561890000033281,2.9250009587954153,생활/건강
2024-09-20,53.4191441009272,-1.834793373516628,3.4154886352959677,생활/건강
2024-09-21,53.37534027340217,-7.015013178180911,3.912194524674814,생활/건강
2024-09-22,53.33153644587716,-2.573672330074533,4.407831270170198,생활/건강
2024-09-23,53.28773261835214,4.295803977485625,4.89518322409212,생활/건강
2024-09-24,53.24392879082711,3.3968462432560567,5.367222892165335,생활/건강
2024-09-25,53.200124963302095,2.5746396610101603,5.817218043394398,생활/건강
2024-09-26,53.15632113577708,1.1561890000035087,6.238828021102652,생활/건강
2024-09-27,53.11251730825205,-1.8347933735217776,6.626188173904778,생활/건강
2024-09-28,53.068713480727034,-7.015013178184572,6.973981708958801,생활/건강
2024-09-29,53.024909653202016,-2.5736723300699396,7.277498641871237,생활/건강
2024-09-30,52.98110582465445,4.295803977485063,7.532681866958561,생활/건강
2024-10-01,52.93730199610689,3.396846243253484,7.7361606884063,생활/건강
2024-10-02,52.89349816755933,2.5746396610100684,7.885272428752882,생활/건강
2024-10-03,52.84969433901176,1.156189000001735,7.9780729596687445,생활/건강
2024-10-04,52.8058905104642,-1.834793373502099,8.01333717639939,생활/건강
2024-10-05,52.76208668191664,-7.015013178188234,7.9905505590796215,생활/건강
2024-10-06,52.71828285336907,-2.5736723300607722,7.90989303067188,생활/건강
2024-10-07,52.67447902482151,4.2958039774927785,7.772216334196427,생활/건강
2024-10-08,52.63067519627395,3.39684624325091,7.579016114386397,생활/건강
2024-10-09,52.58687136772638,2.574639661011807,7.332399806206001,생활/건강
2024-10-10,52.54306753917882,1.156189000000938,7.0350513113339606,생활/건강
2024-10-11,52.49926371063126,-1.8347933735044293,6.690193291650143,생활/건강
2024-10-12,52.45545988391825,-7.015013178180976,6.301547734746022,생활/건강
2024-10-13,52.41165605720525,-2.573672330056178,5.873295259968808,생활/건강
2024-10-14,52.367852230492254,4.295803977492215,5.410033444063819,생활/건강
2024-10-15,52.324048403779244,3.3968462432588935,4.916734262657956,생활/건강
2024-10-16,52.280244577066235,2.574639661011715,4.39870057671756,생활/건강
2024-10-17,52.23644075035323,1.1561889999991641,3.861521449883745,생활/건강
2024-10-18,52.19263692364024,-1.834793373512398,3.3110259705208174,생활/건강
2024-10-19,52.14883309692723,-7.015013178176432,2.7532351770171526,생활/건강
2024-10-20,52.10502927021422,-2.573672330082618,2.194311650817204,생활/건강
2024-10-21,52.06122544350122,4.295803977495793,1.6405063510900528,생활/건강
2024-10-22,52.01742161678822,3.396846243256319,1.098102318691368,생활/건강
2024-10-23,51.9736177895138,2.5746396610105666,0.5733549738345266,생활/건강
2024-10-24,51.92981396223938,1.1561889999983672,0.07242886877250627,생활/건강
2024-10-25,51.886010134964955,-1.8347933735147297,-0.3986690711784608,생활/건강
2024-10-26,51.84220630769054,-7.015013178180094,-0.8341595838035534,생활/건강
2024-10-27,51.798402480416115,-2.573672330078024,-1.2285639266234134,생활/건강
2024-10-28,51.75459865314169,4.295803977495231,-1.5767788624468335,생활/건강
2024-10-29,51.71079482586728,3.396846243253746,-1.874152844693538,생활/건강
2024-10-30,51.66699099859285,2.574639661011533,-2.1165622428676123,생활/건강
2024-10-31,51.62318717131844,1.1561890000031838,-2.30048623545349,생활/건강
2024-11-01,51.57938334404402,-1.8347933735198798,-2.423078811764657,생활/건강
2024-11-02,51.535579516769594,-7.015013178183755,-2.482236175008401,생활/건강
2024-11-03,51.49177568949517,-2.573672330068857,-2.4766577346553555,생활/건강
2024-11-04,51.44797265578788,4.295803977498807,-2.4058988240114267,생활/건강
2024-11-05,51.40416962208057,3.3968462432646125,-2.2704132843574603,생활/건강
2024-11-06,51.36036658837328,2.5746396610103828,-2.0715841238713244,생활/건강
2024-11-07,51.31656355466598,1.156189000002387,-1.8117405896066134,생활/건강
2024-11-08,51.272760520958684,-1.8347933735001998,-1.4941601838040415,생활/건강
2024-11-09,51.22895748725139,-7.015013178183314,-1.1230544093680759,생활/건강
2024-11-10,51.185154453544094,-2.5736723300688373,-0.7035373389845678,생활/건강
2024-11-11,51.1413514198368,4.295803977487874,-0.24157646150103693,생활/건강
2024-11-12,51.097548386129496,3.396846243259156,0.2560743404921645,생활/건강
2024-11-13,51.0537453524222,2.5746396610092335,0.7819593965680052,생활/건강
2024-11-14,51.009942318714906,1.156189000000613,1.3280227014663342,생활/건강
2024-11-15,50.96613928500761,-1.83479337350535,1.8857250207166925,생활/건강
2024-11-16,50.922336251731146,-7.015013178184261,2.4461750022361852,생활/건강
2024-11-17,50.878533218454706,-2.5736723300596696,3.0002722148292373,생활/건강
2024-11-18,50.834730185178245,4.295803977491451,3.5388596350763564,생활/건강
2024-11-19,50.79092715190179,3.396846243259466,4.05288275063221,생활/건강
2024-11-20,50.74712411862533,2.5746396610091433,4.533552152474026,생활/건강
2024-11-21,50.703321085348875,1.1561890000007935,4.972506261834029,생활/건강
2024-11-22,50.659518052072414,-1.8347933735104998,5.361970688519527,생활/건강
2024-11-23,50.61571501879596,-7.015013178179717,5.694910653087881,생활/건강
2024-11-24,50.5719119855195,-2.573672330050503,5.965172930748805,생활/건강
2024-11-25,50.528108952243045,4.295803977495027,6.167613892494718,생활/건강
2024-11-26,50.48430591896659,3.3968462432568938,6.298210428410855,생활/건강
2024-11-27,50.44050288725002,2.5746396610098228,6.354150836935133,생활/건강
2024-11-28,50.39669985553344,1.1561889999990198,6.333903146514077,생활/건강
2024-11-29,50.35289682381687,-1.834793373515651,6.237258794884769,생활/건강
2024-11-30,50.3090937921003,-7.015013178183378,6.065350115984418,생활/건강
2024-12-01,50.26529076038373,-2.5736723300459086,5.8206406629783185,생활/건강
2024-12-02,50.22148772866715,4.295803977484096,5.50688801417341,생활/건강
2024-12-03,50.17768469695058,3.3968462432543194,5.12907935122673,생활/건강
2024-12-04,50.133881665234,2.5746396610107896,4.693340749679728,생활/건강
2024-12-05,50.09007863351743,1.1561890000048132,4.206821763473063,생활/건강
2024-12-06,50.04627560180086,-1.8347933735179827,3.677557500768451,생활/건강
2024-12-07,50.00247257008428,-7.015013178182938,3.114310961372764,생활/건강
2024-12-08,49.95866953836771,-2.573672330067775,2.526398920603695,생활/건강
2024-12-09,49.91486650581295,4.2958039774835335,1.9235050860448828,생활/건강
2024-12-10,49.87106347325818,3.3968462432517477,1.3154846095942088,생활/건강
2024-12-11,49.82726044070343,2.5746396610096394,0.7121642968383168,생활/건강
2024-12-12,49.78345740814866,1.1561890000030393,0.12314301088296718,생활/건강
2024-12-13,49.739654375593894,-1.8347933734983015,-0.44240318710809134,생활/건강
2024-12-14,49.69585134303913,-7.015013178182497,-0.9759066860075781,생활/건강
2024-12-15,49.65204831048437,-2.5736723300677546,-1.469580466708743,생활/건강
2024-12-16,49.608245277929605,4.295803977491248,-1.9165727321289603,생활/건강
2024-12-17,49.56444224537485,3.3968462432520594,-2.3111004109688054,생활/건강
2024-12-18,49.520639212820086,2.5746396610095488,-2.648558406122681,생활/건강
2024-12-19,49.47683618026532,1.1561890000012653,-2.925602025820058,생활/건강
2024-12-20,49.43303314771056,-1.8347933735006323,-3.1402006706539165,생활/건강
2024-12-21,49.38923011505,-7.015013178182055,-3.2916615369162967,생활/건강
2024-12-22,49.34542708238944,-2.5736723300631605,-3.3806228186616787,생활/건강
2024-12-23,49.30162404972888,4.295803977490687,-3.4090166292344084,생활/건강
2024-12-24,49.25782101706832,3.3968462432600397,-3.380002598690055,생활/건강
2024-12-25,49.21401798440777,2.5746396610094573,-3.297873817607434,생활/건강
2024-12-26,49.17021495174721,1.156189000001446,-3.1679374717097755,생활/건강
2024-12-27,49.12641191908666,-1.834793373508602,-2.9963731279211725,생활/건강
2024-12-28,49.082608886426094,-7.015013178185716,-2.7900721749403856,생활/건강
2024-12-29,49.03880585376554,-2.5736723300896,-2.556462375945338,생활/건강
2024-12-30,48.99500282110498,4.295803977490124,-2.3033218456959705,생활/건강
2024-12-31,48.95119978844442,3.3968462432603515,-2.038587009935801,생활/건강
2025-01-01,48.90739675240079,2.5746396610093663,-1.7701592350875328,생활/건강
2025-01-02,48.863593716357165,1.1561889999996717,-1.505714827580712,생활/건강
2025-01-03,48.819790680313545,-1.834793373510934,-1.2525229944600191,생활/건강
2025-01-04,48.77598764426992,-7.015013178182561,-1.01727613322606,생활/건강
2025-01-05,48.73218460822629,-2.573672330080433,-0.8059364851891881,생활/건강
2025-01-06,48.688381572182664,4.295803977497839,-0.6236027518857242,생활/건강
2025-01-07,48.644578536139036,3.396846243254894,-0.47439975001437545,생활/건강
2025-01-08,48.600775500095416,2.574639661011105,-0.36139358075744504,생활/건강
2025-01-09,48.55697246405179,1.156189000004488,-0.2865341302911048,생활/건강
2025-01-10,48.51316942800816,-1.8347933735132649,-0.25062601714351374,생활/건강
2025-01-11,48.469366391964535,-7.015013178186223,-0.25332837740197056,생활/건강
2025-01-12,48.42556335592091,-2.5736723300758397,-0.2931831495880053,생활/건강
2025-01-13,48.38176032025381,4.295803977497277,-0.36767080649379164,생활/건강
2025-01-14,48.33795728458671,3.3968462432552053,-0.47329179990132825,생활/건강
2025-01-15,48.294154248919604,2.5746396610110125,-0.6056713535754735,생활/건강
2025-01-16,48.2503512132525,1.1561890000027142,-0.7596846762839166,생활/건강
2025-01-17,48.2065481775854,-1.8347933735212336,-0.9295991841954893,생활/건강
2025-01-18,48.16274514191829,-7.015013178177577,-1.109229932662982,생활/건강
2025-01-19,48.1189421062512,-2.573672330071246,-1.292104170633197,생활/건강
2025-01-20,48.07513907058409,4.295803977486344,-1.4716307531481234,생활/건강
2025-01-21,48.03133603491699,3.3968462432555175,-1.641270082288089,생활/건강
2025-01-22,47.98753299924988,2.5746396610098627,-1.7947002948628226,생활/건강
2025-01-23,47.94372996358279,1.1561890000019175,-1.9259755736966562,생활/건강
2025-01-24,47.89992692906975,-1.8347933735235646,-2.0296727229291354,생활/건강
2025-01-25,47.85612389455671,-7.015013178178525,-2.1010225080996503,생활/건강
2025-01-26,47.81232086004367,-2.5736723300666515,-2.1360227080821597,생활/건강
2025-01-27,47.76851782553063,4.295803977485782,-2.1315303451577083,생활/건강
2025-01-28,47.72471479101759,3.3968462432500597,-2.0853311368289353,생활/건강
2025-01-29,47.68091175650455,2.574639661010831,-1.9961848321644695,생활/건강
2025-01-30,47.6371087219915,1.1561890000011206,-1.8638457392637264,생활/건강
2025-01-31,47.59330568747846,-1.8347933735038853,-1.6890584013732592,생활/건강
2025-02-01,47.54950265296542,-7.015013178178084,-1.4735290195392388,생활/건강
2025-02-02,47.50569961845239,-2.573672330057485,-1.2198738325027987,생활/건강
2025-02-03,47.46189658393935,4.295803977489359,-0.9315462337948928,생활/건강
2025-02-04,47.4180935494263,3.396846243260925,-0.6127449169775336,생활/건강
2025-02-05,47.37429051405479,2.5746396610115108,-0.26830578007321915,생활/건강
2025-02-06,47.330487478683295,1.1561890000003243,0.0964193213462642,생활/건강
2025-02-07,47.286684443311785,-1.834793373506216,0.4756936142418858,생활/건강
2025-02-08,47.24288140794028,-7.015013178181745,0.8635327098399888,생활/건강
2025-02-09,47.19907837256878,-2.573672330057465,1.2538445603570518,생활/건강
2025-02-10,47.15527533719727,4.295803977492936,1.6405684870336619,생활/건강
2025-02-11,47.11147230182576,3.396846243255468,2.017809814399262,생활/건강
2025-02-12,47.06766926645426,2.5746396610114193,2.379966854302394,생활/건강
2025-02-13,47.023866231082756,1.1561889999985504,2.721847274431516,생활/건강
2025-02-14,46.980063195711246,-1.8347933735113662,3.0387712495879775,생활/건강
2025-02-15,46.93626016033974,-7.015013178185406,3.326659218294105,생활/건강
2025-02-16,46.892457124968246,-2.5736723300793303,3.582102539030976,생활/건강
2025-02-17,46.848654089448225,4.295803977496512,3.802415845209052,생활/건강
2025-02-18,46.80485105392821,3.396846243255779,3.985670420919797,생활/건강
2025-02-19,46.76104801840819,2.574639661010269,4.130708445357062,생활/건강
2025-02-20,46.717244982888175,1.156188999998731,4.23713846760546,생활/건강
2025-02-21,46.673441947368154,-1.8347933734945059,4.305312961118575,생활/건강
2025-02-22,46.62963891184814,-7.015013178180862,4.336289255277382,생활/건강
2025-02-23,46.585835876328126,-2.5736723300747375,4.331775538391041,생활/건강
2025-02-24,46.542032840808105,4.29580397749595,4.294063962315472,생활/건강
2025-02-25,46.49822980528809,3.3968462432532065,4.225953145597521,생활/건강
2025-02-26,46.45442676976807,2.57463966100912,4.130662564049701,생활/건강
2025-02-27,46.41062373424805,1.1561890000025696,4.011741431502518,생활/건강
2025-02-28,46.3668206970995,-1.8347933734996558,3.872974708300366,생활/건강
2025-03-01,46.32301765995094,-7.015013178184523,3.7182888322579126,생활/건강
2025-03-02,46.27921462280239,-2.5736723300655697,3.551659650152096,생활/건강
2025-03-03,46.23541158565384,4.295803977489157,3.3770248431193877,생활/건강
2025-03-04,46.191608548505286,3.3968462432611877,3.198202894498762,생활/건강
2025-03-05,46.14780551135674,2.5746396610100866,3.0188203531328854,생활/건강
2025-03-06,46.10400247420819,1.1561890000017732,2.8422488095472516,생활/건강
2025-03-07,46.06019943705964,-1.8347933735019872,2.6715526387500144,생활/건강
2025-03-08,46.01639639991108,-7.015013178184083,2.509448183659171,생활/건강
2025-03-09,45.972593362762524,-2.573672330056403,2.3582746700898123,생활/건강
2025-03-10,45.928790325613974,4.295803977488594,2.2199767699380635,생활/건강
2025-03-11,45.88498728846543,3.396846243258615,2.0960983754178377,생활/건강
2025-03-12,45.841184258239586,2.574639661008937,1.9877868247104795,생활/건강
2025-03-13,45.79738122801375,1.156188999999999,1.895806537456858,생활/건강
2025-03-14,45.75357819778792,-1.8347933735071376,1.8205607852541772,생활/건강
2025-03-15,45.70977516756207,-7.015013178180929,1.762120143588616,생활/건강
2025-03-16,45.66597213733623,-2.573672330056383,1.7202560517656889,생활/건강
2025-03-17,45.622169107110395,4.295803977496309,1.694477848303659,생활/건강
2025-03-18,45.578366076884556,3.396846243258926,1.6840716511237288,생활/건강
2025-03-19,45.53456304665872,2.5746396610088462,1.688139512409238,생활/건강
2025-03-20,45.49076001643287,1.1561890000057924,1.7056373934167288,생활/건강
2025-03-21,45.446956986207034,-1.8347933735094684,1.7354106688143598,생활/건강
2025-03-22,45.403153955981196,-7.015013178180488,1.7762260760070223,생활/건강
2025-03-23,45.35935092575536,-2.573672330047215,1.8267992636239454,생활/건강
2025-03-24,45.31554789552952,4.295803977495748,1.8858173551756012,생활/건강
2025-03-25,45.271744865303674,3.3968462432563533,1.951956218530438,생활/건강
2025-03-26,45.22794183507784,2.5746396610105844,2.023892408526438,생활/건강
2025-03-27,45.184138804852005,1.156189000004996,2.100310018241455,생활/건강
2025-03-28,45.14033577462616,-1.8347933735174378,2.1799029239004555,생활/건강
2025-03-29,45.09653274440032,-7.015013178184148,2.2613731297390633,생활/건강
2025-03-30,45.05272971417448,-2.573672330042622,2.3434261041130897,생활/건강
2025-03-31,45.008926683948644,4.295803977484817,2.424764139640508,생활/건강
2025-04-01,44.965123653722806,3.3968462432566646,2.5040788630820674,생활/건강
2025-04-02,44.92132062349696,2.574639661010494,2.5800440613169906,생활/건강
2025-04-03,44.87751759327112,1.156189000004199,2.6513099766255284,생활/건강
2025-04-04,44.833714563045284,-1.8347933735197688,2.716500157922517,생활/건강
2025-04-05,44.789911532819445,-7.0150131781837075,2.7742118369217303,생활/건강
2025-04-06,44.74610850259361,-2.5736723300690616,2.8230206337533565,생활/건강
2025-04-07,44.70230547236776,4.295803977488393,2.861490191203889,생활/건강
2025-04-08,44.65850244214192,3.396846243251207,2.888187098219166,생활/건강
2025-04-09,44.614699411916085,2.5746396610093436,2.9017012003631133,생활/건강
2025-04-10,44.57089638169025,1.156189000002425,2.9006711174965094,생활/건강
2025-04-11,44.52709335146441,-1.8347933735000888,2.883814507662035,생활/건강
2025-04-12,44.48329032123857,-7.0150131781873695,2.8499623418235656,생활/건강
2025-04-13,44.439487291012725,-2.573672330064468,2.7980961977130483,생활/건강
2025-04-14,44.39568426078689,4.2958039774919685,2.727387352824067,생활/건강
2025-04-15,44.351881230561055,3.396846243251519,2.637236266430832,생활/건강
2025-04-16,44.30807820033521,2.5746396610121396,2.5273108966728906,생활/건강
2025-04-17,44.26427517010937,1.1561890000006512,2.3975822084552614,생활/건강
2025-04-18,44.22047213988353,-1.834793373505239,2.248355196500482,생활/건강
2025-04-19,44.176669109657695,-7.015013178182825,2.0802937786356805,생활/건강
2025-04-20,44.13286607943186,-2.573672330059874,1.894438008960635,생활/건강
2025-04-21,44.08906304920601,4.295803977491406,1.6922122176477403,생활/건강
